"id","start","end","chromosome","probeID","sourceID","IDtype"
"HTRA4",0,0,0,"8145989","ENSG00000169495","ensembl"
"ADAM9",0,0,0,"8146000","ENSG00000168615","ensembl"
"ADAM32",0,0,0,"8146024","ENSG00000197140,ENSG00000275594","ensembl"
"ADAM5P",0,0,0,"8146051","ENSG00000196115","ensembl"
"ADAM18",0,0,0,"8146069","ENSG00000168619,ENSG00000278548","ensembl"
"IDO1",0,0,0,"8146092","ENSG00000131203","ensembl"
"IDO2",0,0,0,"8146105","ENSG00000188676","ensembl"
"C8orf4",0,0,0,"8146115","ENSG00000176907","ensembl"
"GOLGA7",0,0,0,"8146122","ENSG00000147533","ensembl"
"GINS4",0,0,0,"8146130","ENSG00000147536","ensembl"
"AGPAT6",0,0,0,"8146142","ENSG00000158669","ensembl"
"AP3M2",0,0,0,"8146159","ENSG00000070718","ensembl"
"IKBKB",0,0,0,"8146171","ENSG00000104365","ensembl"
"POLB",0,0,0,"8146198","ENSG00000070501","ensembl"
"VDAC3",0,0,0,"8146216","ENSG00000078668","ensembl"
"C8orf40",0,0,0,"8146225","ENSG00000176209","ensembl"
"CHRNB3",0,0,0,"8146230","ENSG00000147432","ensembl"
"HOOK3",0,0,0,"8146243","ENSG00000168172","ensembl"
"FNTA",0,0,0,"8146268","ENSG00000168522","ensembl"
"SGK196",0,0,0,"8146278","ENSG00000185900","ensembl"
"HGSNAT",0,0,0,"8146285","ENSG00000165102","ensembl"
"POTEA",0,0,0,"8146307","ENSG00000188877","ensembl"
"KIAA0146",0,0,0,"8146336","ENSG00000164808","ensembl"
"MCM4",0,0,0,"8146357","ENSG00000104738","ensembl"
"UBE2V2",0,0,0,"8146379","ENSG00000169139","ensembl"
"FLJ46365",0,0,0,"8146388","ENSG00000233858","ensembl"
"C8orf22",0,0,0,"8146393","ENSG00000168333","ensembl"
"SNTG1",0,0,0,"8146403","ENSG00000147481","ensembl"
"PCMTD1",0,0,0,"8150714","ENSG00000168300","ensembl"
"NPBWR1",0,0,0,"8146429","ENSG00000183729","ensembl"
"RGS20",0,0,0,"8146435","ENSG00000147509","ensembl"
"MRPL15",0,0,0,"8146448","ENSG00000137547","ensembl"
"RNU105C",0,0,0,"8146456","ENSG00000199212","ensembl"
"SOX17",0,0,0,"8146462","ENSG00000164736","ensembl"
"RP1",0,0,0,"8146468","ENSG00000104237","ensembl"
"XKR4",0,0,0,"8146475","ENSG00000206579","ensembl"
"TMEM68",0,0,0,"8150846","ENSG00000167904","ensembl"
"TGS1",0,0,0,"8146482","ENSG00000137574","ensembl"
"LYN",0,0,0,"8146500","ENSG00000254087","ensembl"
"CHCHD7",0,0,0,"8146517","ENSG00000170791","ensembl"
"T1560",0,0,0,"8146527","ENSG00000205293","ensembl"
"FAM110B",0,0,0,"8146533","ENSG00000169122","ensembl"
"UBXN2B",0,0,0,"8146544","ENSG00000215114","ensembl"
"SDCBP",0,0,0,"8146550","ENSG00000137575","ensembl"
"RAB2A",0,0,0,"8146564","ENSG00000104388","ensembl"
"CHD7",0,0,0,"8146579","ENSG00000171316","ensembl"
"CLVS1",0,0,0,"8146618","ENSG00000177182","ensembl"
"NKAIN3",0,0,0,"8146625","ENSG00000185942","ensembl"
"LOC643763",0,0,0,"8146633","ENSG00000274956","ensembl"
"YTHDF3",0,0,0,"8146637","ENSG00000185728","ensembl"
"MIR124-2",0,0,0,"8146643","ENSG00000254377,ENSG00000207816","ensembl"
"BHLHE22",0,0,0,"8146645","ENSG00000180828","ensembl"
"MTFR1",0,0,0,"8146649","ENSG00000066855","ensembl"
"DNAJC5B",0,0,0,"8146660","ENSG00000147570","ensembl"
"TRIM55",0,0,0,"8146669","ENSG00000147573","ensembl"
"RRS1",0,0,0,"8146685","ENSG00000179041","ensembl"
"ADHFE1",0,0,0,"8146687","ENSG00000147576","ensembl"
"C8orf46",0,0,0,"8146703","ENSG00000169085","ensembl"
"C8orf44",0,0,0,"8146711","ENSG00000213865","ensembl"
"SGK3",0,0,0,"8146717","ENSG00000270024,ENSG00000104205","ensembl"
"C8orf45",0,0,0,"8146738","ENSG00000178460","ensembl"
"CSPP1",0,0,0,"8146756","ENSG00000104218","ensembl"
"PREX2",0,0,0,"8146794","ENSG00000046889","ensembl"
"C8orf34",0,0,0,"8146839","ENSG00000165084","ensembl"
"SULF1",0,0,0,"8146863","ENSG00000137573","ensembl"
"XKR9",0,0,0,"8146900","ENSG00000221947","ensembl"
"KCNB2",0,0,0,"8146908","ENSG00000182674","ensembl"
"RDH10",0,0,0,"8146921","ENSG00000121039","ensembl"
"TMEM70",0,0,0,"8146930","ENSG00000175606","ensembl"
"LY96",0,0,0,"8146934","ENSG00000154589","ensembl"
"GDAP1",0,0,0,"8146945","ENSG00000104381","ensembl"
"PI15",0,0,0,"8146957","ENSG00000137558","ensembl"
"CRISPLD1",0,0,0,"8146967","ENSG00000121005","ensembl"
"HNF4G",0,0,0,"8146986","ENSG00000164749","ensembl"
"ZFHX4",0,0,0,"8147000","ENSG00000091656","ensembl"
"PKIA",0,0,0,"8147012","ENSG00000171033","ensembl"
"FAM164A",0,0,0,"8147019","ENSG00000104427","ensembl"
"STMN2",0,0,0,"8147030","ENSG00000104435","ensembl"
"ZBTB10",0,0,0,"8147040","ENSG00000205189","ensembl"
"CHMP4C",0,0,0,"8147057","ENSG00000164695","ensembl"
"RALYL",0,0,0,"8147065","ENSG00000184672","ensembl"
"LRRCC1",0,0,0,"8147079","ENSG00000133739","ensembl"
"E2F5",0,0,0,"8147101","ENSG00000133740","ensembl"
"CA13",0,0,0,"8147112","ENSG00000185015","ensembl"
"CA3",0,0,0,"8147123","ENSG00000164879","ensembl"
"CA2",0,0,0,"8147132","ENSG00000104267","ensembl"
"ATP6V0D2",0,0,0,"8147145","ENSG00000147614","ensembl"
"WWP1",0,0,0,"8147156","ENSG00000123124","ensembl"
"CPNE3",0,0,0,"8147172","ENSG00000085719","ensembl"
"CNBD1",0,0,0,"8147194","ENSG00000176571","ensembl"
"RIPK2",0,0,0,"8147206","ENSG00000104312","ensembl"
"OSGIN2",0,0,0,"8147221","ENSG00000164823","ensembl"
"DECR1",0,0,0,"8147228","ENSG00000104325","ensembl"
"NECAB1",0,0,0,"8147244","ENSG00000123119","ensembl"
"OTUD6B",0,0,0,"8147262","ENSG00000155100","ensembl"
"SLC26A7",0,0,0,"8147273","ENSG00000147606","ensembl"
"FAM92A1",0,0,0,"8147307","ENSG00000188343","ensembl"
"TMEM67",0,0,0,"8147313","ENSG00000164953","ensembl"
"PDP1",0,0,0,"8147344","ENSG00000164951","ensembl"
"ESRP1",0,0,0,"8147351","ENSG00000104413","ensembl"
"DPY19L4",0,0,0,"8147375","ENSG00000156162","ensembl"
"INTS8",0,0,0,"8147396","ENSG00000164941","ensembl"
"C8orf38",0,0,0,"8147424","ENSG00000156170","ensembl"
"PLEKHF2",0,0,0,"8147439","ENSG00000175895","ensembl"
"PTDSS1",0,0,0,"8147447","ENSG00000156471","ensembl"
"SDC2",0,0,0,"8147461","ENSG00000169439","ensembl"
"PGCP",0,0,0,"8147469","ENSG00000104324","ensembl"
"MTDH",0,0,0,"8147483","ENSG00000147649","ensembl"
"LAPTM4B",0,0,0,"8147503","ENSG00000104341","ensembl"
"MATN2",0,0,0,"8147516","ENSG00000132561","ensembl"
"C8orf47",0,0,0,"8147543","ENSG00000177459","ensembl"
"POP1",0,0,0,"8147548","ENSG00000104356","ensembl"
"KCNS2",0,0,0,"8147566","ENSG00000156486","ensembl"
"OSR2",0,0,0,"8147573","ENSG00000164920","ensembl"
"VPS13B",0,0,0,"8147580","ENSG00000132549","ensembl"
"POLR2K",0,0,0,"8147654","ENSG00000147669","ensembl"
"SPAG1",0,0,0,"8147661","ENSG00000104450","ensembl"
"NACAP1",0,0,0,"8147693","ENSG00000228224","ensembl"
"GRHL2",0,0,0,"8147697","ENSG00000083307","ensembl"
"ODF1",0,0,0,"8147717","ENSG00000155087","ensembl"
"FLJ45248",0,0,0,"8147721","ENSG00000253669","ensembl"
"ATP6V1C1",0,0,0,"8147724","ENSG00000155097","ensembl"
"BAALC",0,0,0,"8147756","ENSG00000164929","ensembl"
"FZD6",0,0,0,"8147766","ENSG00000164930","ensembl"
"CTHRC1",0,0,0,"8147777","ENSG00000164932","ensembl"
"DCAF13",0,0,0,"8147785","ENSG00000164934","ensembl"
"RIMS2",0,0,0,"8147796","ENSG00000176406","ensembl"
"TM7SF4",0,0,0,"8147830","ENSG00000164935","ensembl"
"ZFPM2",0,0,0,"8147837","ENSG00000169946","ensembl"
"OXR1",0,0,0,"8147848","ENSG00000164830","ensembl"
"TTC35",0,0,0,"8147864","ENSG00000104412","ensembl"
"TRHR",0,0,0,"8147877","ENSG00000174417","ensembl"
"ENY2",0,0,0,"8147883","ENSG00000120533","ensembl"
"PKHD1L1",0,0,0,"8147891","ENSG00000205038","ensembl"
"EBAG9",0,0,0,"8147970","ENSG00000147654","ensembl"
"UTP23",0,0,0,"8147994","ENSG00000147679","ensembl"
"C8orf85",0,0,0,"8148000","ENSG00000205002","ensembl"
"SLC30A8",0,0,0,"8148003","ENSG00000164756","ensembl"
"MED30",0,0,0,"8148022","ENSG00000164758","ensembl"
"COLEC10",0,0,0,"8148029","ENSG00000184374","ensembl"
"MAL2",0,0,0,"8148040","ENSG00000147676","ensembl"
"NOV",0,0,0,"8148049","ENSG00000136999","ensembl"
"DEPDC6",0,0,0,"8148059","ENSG00000155792","ensembl"
"COL14A1",0,0,0,"8148070","ENSG00000187955","ensembl"
"MTBP",0,0,0,"8148124","ENSG00000172167","ensembl"
"ZHX2",0,0,0,"8148149","ENSG00000178764","ensembl"
"WDR67",0,0,0,"8148158","ENSG00000156787","ensembl"
"FAM83A",0,0,0,"8148184","ENSG00000147689","ensembl"
"WDYHV1",0,0,0,"8148198","ENSG00000156795","ensembl"
"FAM91A1",0,0,0,"8148208","ENSG00000176853","ensembl"
"FER1L6",0,0,0,"8148220","ENSG00000214814","ensembl"
"TRMT12",0,0,0,"8148263","ENSG00000183665","ensembl"
"RNF139",0,0,0,"8148265","ENSG00000170881","ensembl"
"NDUFB9",0,0,0,"8148270","ENSG00000147684","ensembl"
"ZNF572",0,0,0,"8148276","ENSG00000180938","ensembl"
"SQLE",0,0,0,"8148280","ENSG00000104549","ensembl"
"NSMCE2",0,0,0,"8148293","ENSG00000156831","ensembl"
"TRIB1",0,0,0,"8148304","ENSG00000173334","ensembl"
"POU5F1B",0,0,0,"8148315","ENSG00000212993","ensembl"
"MYC",0,0,0,"8148317","ENSG00000136997","ensembl"
"EFR3A",0,0,0,"8148333","ENSG00000132294","ensembl"
"PHF20L1",0,0,0,"8148358","ENSG00000129292","ensembl"
"TG",0,0,0,"8148385","ENSG00000042832","ensembl"
"WISP1",0,0,0,"8148435","ENSG00000104415","ensembl"
"KHDRBS3",0,0,0,"8148448","ENSG00000131773","ensembl"
"C8orf17",0,0,0,"8148463","ENSG00000250733","ensembl"
"CHRAC1",0,0,0,"8148467","ENSG00000104472","ensembl"
"DENND3",0,0,0,"8148476","ENSG00000105339","ensembl"
"PTP4A3",0,0,0,"8148501","ENSG00000275575,ENSG00000184489","ensembl"
"FLJ43860",0,0,0,"8148512","ENSG00000271959","ensembl"
"BAI1",0,0,0,"8148517","ENSG00000181790","ensembl"
"PSCA",0,0,0,"8148548","ENSG00000167653","ensembl"
"LY6K",0,0,0,"8148553","ENSG00000160886","ensembl"
"C8orf55",0,0,0,"8148559","ENSG00000130193","ensembl"
"GML",0,0,0,"8148565","ENSG00000104499","ensembl"
"LY6E",0,0,0,"8148572","ENSG00000278032,ENSG00000160932","ensembl"
"C8orf31",0,0,0,"8148580","ENSG00000177335,ENSG00000278812","ensembl"
"GPIHBP1",0,0,0,"8148591","ENSG00000277494","ensembl"
"ZFP41",0,0,0,"8148597","ENSG00000181638","ensembl"
"GLI4",0,0,0,"8148607","ENSG00000250571","ensembl"
"ZNF696",0,0,0,"8148615","ENSG00000185730","ensembl"
"RHPN1",0,0,0,"8148621","ENSG00000158106","ensembl"
"GSDMD",0,0,0,"8148642","ENSG00000104518,ENSG00000278718","ensembl"
"TIGD5",0,0,0,"8148655","ENSG00000179886,ENSG00000278016","ensembl"
"ZNF623",0,0,0,"8148658","ENSG00000183309,ENSG00000276340","ensembl"
"ZNF707",0,0,0,"8148662","ENSG00000274352,ENSG00000181135","ensembl"
"BREA2",0,0,0,"8148671","ENSG00000277126,ENSG00000274352,ENSG00000181135,ENSG00000181097","ensembl"
"MAPK15",0,0,0,"8148674","ENSG00000181085,ENSG00000274205","ensembl"
"GRINA",0,0,0,"8148694","ENSG00000178719","ensembl"
"SPATC1",0,0,0,"8148703","ENSG00000186583","ensembl"
"EXOSC4",0,0,0,"8148710","ENSG00000178896,ENSG00000284200","ensembl"
"GPAA1",0,0,0,"8148715","ENSG00000197858","ensembl"
"CYC1",0,0,0,"8148728","ENSG00000179091","ensembl"
"MAF1",0,0,0,"8148737","ENSG00000179632","ensembl"
"KIAA1875",0,0,0,"8148748","ENSG00000179698","ensembl"
"C8orf30A",0,0,0,"8148799","ENSG00000235173","ensembl"
"HEATR7A",0,0,0,"8148783","ENSG00000179832","ensembl"
"SCXA",0,0,0,"8148796","ENSG00000260428","ensembl"
"HSF1",0,0,0,"8148824","ENSG00000185122","ensembl"
"GPR172A",0,0,0,"8148841","ENSG00000185803","ensembl"
"ADCK5",0,0,0,"8148850","ENSG00000173137","ensembl"
"KIFC2",0,0,0,"8148867","ENSG00000167702","ensembl"
"PPP1R16A",0,0,0,"8148888","ENSG00000160972","ensembl"
"GPT",0,0,0,"8148902","ENSG00000167701","ensembl"
"MFSD3",0,0,0,"8148917","ENSG00000167700","ensembl"
"LRRC14",0,0,0,"8148923","ENSG00000160959","ensembl"
"ZNF517",0,0,0,"8148932","ENSG00000197363","ensembl"
"ZNF7",0,0,0,"8148941","ENSG00000147789","ensembl"
"TMED10P1",0,0,0,"8148949","ENSG00000254618,ENSG00000255164","ensembl"
"C8orf77",0,0,0,"8148951","ENSG00000255559","ensembl"
"C8orf33",0,0,0,"8148955","ENSG00000182307","ensembl"
"OR4F21",0,0,0,"8148962","ENSG00000176269,ENSG00000257109,ENSG00000224777,ENSG00000217874,ENSG00000284733,ENSG00000266971,ENSG00000284662,ENSG00000220212,ENSG00000230178","ensembl"
"RPL23AP53",0,0,0,"8148966","ENSG00000223508","ensembl"
"C8orf42",0,0,0,"8148973","ENSG00000180190","ensembl"
"FLJ00290",0,0,0,"8148978","ENSG00000104714","ensembl"
"LOC389607",0,0,0,"8148982","NA","ensembl"
"ERICH1",0,0,0,"8148985","ENSG00000104714","ensembl"
"CSMD1",0,0,0,"8148992","ENSG00000183117","ensembl"
"ANGPT2",0,0,0,"8149071","ENSG00000091879","ensembl"
"LOC100131112",0,0,0,"8149084","ENSG00000271743,ENSG00000249898","ensembl"
"XKR5",0,0,0,"8149086","ENSG00000275591","ensembl"
"DEFB1",0,0,0,"8149097","ENSG00000164825","ensembl"
"DEFA6",0,0,0,"8149104","ENSG00000164822","ensembl"
"DEFA4",0,0,0,"8149109","ENSG00000164821","ensembl"
"DEFA3",0,0,0,"8149116","ENSG00000240247,ENSG00000239839,ENSG00000206047","ensembl"
"DEFT1P",0,0,0,"8149122","ENSG00000215378,ENSG00000232039","ensembl"
"DEFA5",0,0,0,"8149142","ENSG00000164816","ensembl"
"OR7E154P",0,0,0,"8149148","ENSG00000254715,ENSG00000233176,ENSG00000177306,ENSG00000227013,ENSG00000280960","ensembl"
"FAM90A7",0,0,0,"8149204","ENSG00000281040,ENSG00000171847,ENSG00000189393,ENSG00000280471,ENSG00000233115,ENSG00000235825,ENSG00000254229,ENSG00000251402,ENSG00000233132,ENSG00000229924,ENSG00000205879,ENSG00000231656,ENSG00000249005,ENSG00000215354,ENSG00000234749,ENSG00000281150,ENSG00000254597,ENSG00000224710,ENSG00000229477,ENSG00000236660,ENSG00000248944,ENSG00000233295,ENSG00000281407,ENSG00000223535,ENSG00000215365,ENSG00000230045,ENSG00000241737,ENSG00000223885,ENSG00000215373,ENSG00000237122,ENSG00000281862","ensembl"
"SGK223",0,0,0,"8149250","ENSG00000275342","ensembl"
"MFHAS1",0,0,0,"8149258","ENSG00000147324","ensembl"
"PPP1R3B",0,0,0,"8149264","ENSG00000173281","ensembl"
"MIR124-1",0,0,0,"8149277","ENSG00000284321,ENSG00000253230","ensembl"
"RP1L1",0,0,0,"8149283","ENSG00000183638","ensembl"
"SOX7",0,0,0,"8149289","ENSG00000171056","ensembl"
"PINX1",0,0,0,"8149296","ENSG00000254093","ensembl"
"XKR6",0,0,0,"8149307","ENSG00000171044","ensembl"
"C8orf8",0,0,0,"8149318","ENSG00000236827","ensembl"
"LOC157740",0,0,0,"8149320","ENSG00000280273","ensembl"
"FAM167A",0,0,0,"8149324","ENSG00000154319","ensembl"
"CTSB",0,0,0,"8149330","ENSG00000164733","ensembl"
"DEFB136",0,0,0,"8149347","ENSG00000205884","ensembl"
"DEFB134",0,0,0,"8149350","ENSG00000205882","ensembl"
"DEFB130",0,0,0,"8149353","ENSG00000232773,ENSG00000255157,ENSG00000232948,ENSG00000233050","ensembl"
"FAM90A25P",0,0,0,"8149383","ENSG00000233115,ENSG00000234749,ENSG00000281040,ENSG00000224710,ENSG00000281862,ENSG00000229477,ENSG00000248944,ENSG00000280471,ENSG00000254229,ENSG00000236660,ENSG00000251402,ENSG00000171847,ENSG00000233132,ENSG00000215365,ENSG00000223885,ENSG00000231656,ENSG00000189393,ENSG00000205879,ENSG00000215373,ENSG00000233295,ENSG00000235825,ENSG00000254597,ENSG00000241737,ENSG00000215354,ENSG00000229924,ENSG00000281150,ENSG00000249005,ENSG00000223535,ENSG00000237122,ENSG00000230045,ENSG00000281407","ensembl"
"LOC442381",0,0,0,"8149396","ENSG00000177400","ensembl"
"LONRF1",0,0,0,"8149399","ENSG00000154359","ensembl"
"DLC1",0,0,0,"8149413","ENSG00000164741","ensembl"
"SGCZ",0,0,0,"8149438","ENSG00000185053","ensembl"
"MSR1",0,0,0,"8149448","ENSG00000038945","ensembl"
"FGF20",0,0,0,"8149465","ENSG00000078579","ensembl"
"CNOT7",0,0,0,"8149475","ENSG00000198791","ensembl"
"MTMR7",0,0,0,"8149485","ENSG00000003987","ensembl"
"MTUS1",0,0,0,"8149500","ENSG00000129422","ensembl"
"FGL1",0,0,0,"8149521","ENSG00000104760","ensembl"
"ASAH1",0,0,0,"8149534","ENSG00000104763","ensembl"
"PSD3",0,0,0,"8149555","ENSG00000156011","ensembl"
"CSGALNACT1",0,0,0,"8149574","ENSG00000147408","ensembl"
"SLC18A1",0,0,0,"8149592","ENSG00000036565","ensembl"
"LZTS1",0,0,0,"8149612","ENSG00000061337","ensembl"
"GFRA2",0,0,0,"8149629","ENSG00000168546","ensembl"
"DOK2",0,0,0,"8149638","ENSG00000147443","ensembl"
"NUDT18",0,0,0,"8149646","NA","ensembl"
"HR",0,0,0,"8149652","ENSG00000168453","ensembl"
"REEP4",0,0,0,"8149673","ENSG00000168476","ensembl"
"LGI3",0,0,0,"8149685","ENSG00000168481","ensembl"
"PHYHIP",0,0,0,"8149699","ENSG00000168490","ensembl"
"MIR320A",0,0,0,"8149705","ENSG00000208037","ensembl"
"BIN3",0,0,0,"8149707","ENSG00000147439","ensembl"
"FLJ14107",0,0,0,"8149718","NA","ensembl"
"EGR3",0,0,0,"8149720","ENSG00000179388","ensembl"
"PEBP4",0,0,0,"8149725","ENSG00000134020","ensembl"
"TNFRSF10B",0,0,0,"8149733","ENSG00000120889","ensembl"
"TNFRSF10D",0,0,0,"8149749","ENSG00000173530","ensembl"
"TNFRSF10A",0,0,0,"8149762","ENSG00000104689","ensembl"
"LOXL2",0,0,0,"8149774","ENSG00000134013","ensembl"
"ENTPD4",0,0,0,"8149793","ENSG00000197217","ensembl"
"NKX3-1",0,0,0,"8149811","ENSG00000167034","ensembl"
"NKX2-6",0,0,0,"8149820","ENSG00000180053","ensembl"
"STC1",0,0,0,"8149825","ENSG00000159167","ensembl"
"NEFL",0,0,0,"8149835","ENSG00000277586","ensembl"
"GNRH1",0,0,0,"8149849","ENSG00000147437,ENSG00000253476","ensembl"
"KCTD9",0,0,0,"8149857","ENSG00000104756","ensembl"
"EBF2",0,0,0,"8149865","ENSG00000221818","ensembl"
"PNMA2",0,0,0,"8149877","ENSG00000240694","ensembl"
"ADRA1A",0,0,0,"8149885","NA","ensembl"
"STMN4",0,0,0,"8149898","ENSG00000015592","ensembl"
"TRIM35",0,0,0,"8149907","ENSG00000104228","ensembl"
"CHRNA2",0,0,0,"8149918","ENSG00000120903","ensembl"
"CLU",0,0,0,"8149927","ENSG00000120885","ensembl"
"CCDC25",0,0,0,"8149942","ENSG00000147419","ensembl"
"PBK",0,0,0,"8149955","ENSG00000168078","ensembl"
"SCARA5",0,0,0,"8149966","ENSG00000168079","ensembl"
"C8orf80",0,0,0,"8149979","ENSG00000189233","ensembl"
"ZNF395",0,0,0,"8149986","ENSG00000186918,ENSG00000214050","ensembl"
"FBXO16",0,0,0,"8150002","ENSG00000214050","ensembl"
"INTS9",0,0,0,"8150014","ENSG00000104299","ensembl"
"KIF13B",0,0,0,"8150036","ENSG00000197892","ensembl"
"DUSP4",0,0,0,"8150076","ENSG00000120875","ensembl"
"TMEM66",0,0,0,"8150089","ENSG00000133872","ensembl"
"MBOAT4",0,0,0,"8150099","ENSG00000177669","ensembl"
"GTF2E2",0,0,0,"8150103","ENSG00000197265","ensembl"
"GSR",0,0,0,"8150112","ENSG00000104687","ensembl"
"PPP2CB",0,0,0,"8150126","ENSG00000104695","ensembl"
"TEX15",0,0,0,"8150138","ENSG00000133863","ensembl"
"PURG",0,0,0,"8150143","ENSG00000172733","ensembl"
"FUT10",0,0,0,"8150165","ENSG00000172728","ensembl"
"C8orf41",0,0,0,"8150175","ENSG00000129696","ensembl"
"RNF122",0,0,0,"8150186","ENSG00000133874","ensembl"
"DUSP26",0,0,0,"8150197","ENSG00000133878","ensembl"
"LOC728024",0,0,0,"8150217","ENSG00000233170","ensembl"
"BRF2",0,0,0,"8150219","ENSG00000104221","ensembl"
"RAB11FIP1",0,0,0,"8150225","ENSG00000156675","ensembl"
"GOT1L1",0,0,0,"8150244","ENSG00000169154","ensembl"
"ADRB3",0,0,0,"8150249","ENSG00000188778","ensembl"
"STAR",0,0,0,"8150253","ENSG00000147465","ensembl"
"LSM1",0,0,0,"8150266","ENSG00000175324","ensembl"
"PPAPDC1B",0,0,0,"8150276","ENSG00000147535","ensembl"
"WHSC1L1",0,0,0,"8150287","ENSG00000147548","ensembl"
"FGFR1",0,0,0,"8150318","ENSG00000077782","ensembl"
"C8orf86",0,0,0,"8150352","ENSG00000196166","ensembl"
"RNF5P1",0,0,0,"8178188","ENSG00000277264,ENSG00000223767,ENSG00000253570,ENSG00000183574,ENSG00000225452,ENSG00000227277,ENSG00000228405,ENSG00000204308,ENSG00000228907","ensembl"
"TM2D2",0,0,0,"8150364","ENSG00000169490","ensembl"
"ADAM3A",0,0,0,"8150375","ENSG00000197475","ensembl"
"ADAM2",0,0,0,"8150395","ENSG00000276286,ENSG00000104755","ensembl"
"ZMAT4",0,0,0,"8150419","ENSG00000165061","ensembl"
"SFRP1",0,0,0,"8150428","ENSG00000104332","ensembl"
"NKX6-3",0,0,0,"8150433","ENSG00000165066","ensembl"
"ANK1",0,0,0,"8150439","ENSG00000029534","ensembl"
"MYST3",0,0,0,"8150491","ENSG00000083168","ensembl"
"PLAT",0,0,0,"8150509","ENSG00000104368","ensembl"
"DKK4",0,0,0,"8150529","ENSG00000104371","ensembl"
"SLC20A2",0,0,0,"8150537","ENSG00000168575","ensembl"
"CHRNA6",0,0,0,"8150550","ENSG00000147434","ensembl"
"THAP1",0,0,0,"8150559","ENSG00000131931","ensembl"
"RNF170",0,0,0,"8150565","ENSG00000120925","ensembl"
"CEBPD",0,0,0,"8150592","ENSG00000221869","ensembl"
"PRKDC",0,0,0,"8150599","ENSG00000253729","ensembl"
"EFCAB1",0,0,0,"8150691","ENSG00000034239","ensembl"
"SNAI2",0,0,0,"8150698","ENSG00000019549","ensembl"
"PXDNL",0,0,0,"8150704","ENSG00000147485","ensembl"
"ST18",0,0,0,"8150722","ENSG00000147488","ensembl"
"FAM150A",0,0,0,"8150751","ENSG00000196711","ensembl"
"RB1CC1",0,0,0,"8150757","ENSG00000023287","ensembl"
"OPRK1",0,0,0,"8150785","ENSG00000082556","ensembl"
"ATP6V1H",0,0,0,"8150797","ENSG00000047249","ensembl"
"LYPLA1",0,0,0,"8150830","ENSG00000120992,ENSG00000218350","ensembl"
"RPS20",0,0,0,"8150872","ENSG00000008988,ENSG00000238650","ensembl"
"SNORD54",0,0,0,"8150877","ENSG00000238650,ENSG00000008988","ensembl"
"MOS",0,0,0,"8150879","ENSG00000172680","ensembl"
"PLAG1",0,0,0,"8150881","ENSG00000181690","ensembl"
"SDR16C5",0,0,0,"8150889","ENSG00000170786","ensembl"
"PENK",0,0,0,"8150901","ENSG00000181195","ensembl"
"IMPAD1",0,0,0,"8150906","ENSG00000104331","ensembl"
"CYP7A1",0,0,0,"8150920","ENSG00000167910","ensembl"
"NSMAF",0,0,0,"8150928","ENSG00000035681","ensembl"
"TOX",0,0,0,"8150962","ENSG00000198846","ensembl"
"CA8",0,0,0,"8150978","ENSG00000178538","ensembl"
"ASPH",0,0,0,"8150988","ENSG00000198363","ensembl"
"GGH",0,0,0,"8151032","ENSG00000137563","ensembl"
"TTPA",0,0,0,"8151042","ENSG00000137561","ensembl"
"CYP7B1",0,0,0,"8151056","ENSG00000172817","ensembl"
"ARMC1",0,0,0,"8151066","ENSG00000104442","ensembl"
"PDE7A",0,0,0,"8151074","ENSG00000205268","ensembl"
"CRH",0,0,0,"8151092","ENSG00000147571","ensembl"
"MYBL1",0,0,0,"8151101","ENSG00000185697","ensembl"
"VCPIP1",0,0,0,"8151118","ENSG00000175073","ensembl"
"PTTG3P",0,0,0,"8151123","ENSG00000213005","ensembl"
"TCF24",0,0,0,"8151125","ENSG00000178125,ENSG00000261787","ensembl"
"LRRC67",0,0,0,"8151127","ENSG00000178125","ensembl"
"COPS5",0,0,0,"8151136","ENSG00000121022","ensembl"
"ARFGEF1",0,0,0,"8151149","ENSG00000066777","ensembl"
"CPA6",0,0,0,"8151191","ENSG00000165078","ensembl"
"SLCO5A1",0,0,0,"8151234","NA","ensembl"
"PRDM14",0,0,0,"8151240","ENSG00000147596","ensembl"
"NCOA2",0,0,0,"8151254","ENSG00000140396","ensembl"
"TRAM1",0,0,0,"8151281","ENSG00000067167","ensembl"
"LACTB2",0,0,0,"8151296","ENSG00000147592","ensembl"
"EYA1",0,0,0,"8151310","ENSG00000104313","ensembl"
"MSC",0,0,0,"8151334","ENSG00000178860","ensembl"
"TRPA1",0,0,0,"8151341","ENSG00000104321","ensembl"
"C8orf84",0,0,0,"8151369","ENSG00000164764","ensembl"
"STAU2",0,0,0,"8151384","ENSG00000040341","ensembl"
"UBE2W",0,0,0,"8151401","ENSG00000104343","ensembl"
"TCEB1",0,0,0,"8151413","ENSG00000154582","ensembl"
"JPH1",0,0,0,"8151423","ENSG00000104369","ensembl"
"PEX2",0,0,0,"8151436","ENSG00000164751","ensembl"
"IL7",0,0,0,"8151447","ENSG00000104432","ensembl"
"HEY1",0,0,0,"8151457","ENSG00000164683","ensembl"
"MRPS28",0,0,0,"8151471","ENSG00000276418,ENSG00000147586","ensembl"
"TPD52",0,0,0,"8151475","ENSG00000076554","ensembl"
"ZNF704",0,0,0,"8151496","ENSG00000164684","ensembl"
"PAG1",0,0,0,"8151512","ENSG00000076641","ensembl"
